sample_id,t_evnt_start,t_evnt_end,sc_type,sc_location,phase_select,fault_target,fault_resistance,line_1_2_a_length,line_1_2_a_xline,line_1_2_a_rline,line_1_2_a_cline,line_1_2_a_xline0,line_1_2_a_rline0,line_1_2_a_cline0,line_1_2_b_length,line_1_2_b_xline,line_1_2_b_rline,line_1_2_b_cline,line_1_2_b_xline0,line_1_2_b_rline0,line_1_2_b_cline0,line_2_3_a_length,line_2_3_a_xline,line_2_3_a_rline,line_2_3_a_cline,line_2_3_a_xline0,line_2_3_a_rline0,line_2_3_a_cline0,line_2_3_b_length,line_2_3_b_xline,line_2_3_b_rline,line_2_3_b_cline,line_2_3_b_xline0,line_2_3_b_rline0,line_2_3_b_cline0,line_2_3_b_on,line_1_2_b_on,ext_grid_3_on,ext_grid_1_u_setp,ext_grid_1_phi_setp,ext_grid_1_short_circuit_power,ext_grid_3_pgini,ext_grid_3_qgini,ext_grid_3_short_circuit_power,load_3_plini,load_3_qlini,load_2_plini,load_2_qlini
1901,0.432327693633999,0.671786957919591,1,59.846580277779722,0,Line_1_2_a,2.845293481393346,27.932033175430444,0.446020905363229,0.185735251182878,0.009715263371690,0.165903966597148,0.171767777107140,0.005134937646862,55.890012023949197,0.365313067589978,0.070619112950760,0.008737247699988,0.675668002663727,0.189357792484202,0.009824372073599,31.846081450877424,0.421939441161932,0.062950680162200,0.009666983975458,0.495884266623590,0.176179984866835,0.007941989894658,56.355422074096765,0.367143787588640,0.092229180165362,0.008560094389735,0.684235360062119,0.137824009285338,0.008840227309192,True,True,True,1.013183231498023,175.578647703164734,1664.159637661042325,-26.843370570128045,1.286781668150695,134.840874058782987,48.226510434364450,-6.207639644156146,41.640982961894665,-17.491682886475356
1902,0.315651546305901,0.579040808248004,1,59.552717163943434,1,Line_2_3_a,0.911106132753377,55.603099482633418,0.397493944135778,0.095069728295570,0.009352420295654,0.167435865870951,0.243908444682694,0.009517561713153,17.795247079099042,0.394996580120723,0.160732895399507,0.009881525258243,0.362074166629088,0.191137144566498,0.006469253799547,30.481211034174883,0.370267981620740,0.050000000000000,0.009849973260843,0.341535824085252,0.158993252079015,0.008223877370272,44.402482809525218,0.372007360469907,0.054327386773678,0.009135487877311,0.583987849353277,0.123533755222760,0.005459812142046,True,True,False,1.031048454775886,84.681329809119347,4234.803151608293774,10.581517667606969,10.328761737044241,2665.178667214720463,37.740237561323312,-13.223923823221888,27.211057861983793,-12.252482344040461
1903,0.252152595758473,0.550257586804843,3,84.773773465228615,0,Line_2_3_a,9.680785921587802,42.045517437306096,0.421047862942003,0.094135945936821,0.009714434179835,0.208687348851353,0.125401722498330,0.005576577892212,17.087134577893686,0.363938254283551,0.155399299533168,0.009126936327069,0.258552445630456,0.221180796561422,0.008867835102415,53.074805716250282,0.399021938256136,0.187998206260892,0.009625476348510,0.305132388051288,0.103861584516728,0.008747560669117,23.165504799934965,0.385131456212927,0.050000000000000,0.009125473899397,0.415338710974222,0.279096040494470,0.005326044460126,False,False,True,1.047761167375581,72.424047581790703,2561.942018295126218,-0.896131405724802,19.085955970479080,345.850752887764941,25.224528927673845,12.591221437467205,25.664810092262105,3.691978514872997
1904,0.337145208792487,0.610508717896725,2,58.354586639439631,0,Line_1_2_a,4.921511348175245,50.739288455297199,0.447835709973584,0.068124652396569,0.009852454469651,0.235829462092381,0.289103554036088,0.007247629798164,27.259175863565407,0.429443574209190,0.050000000000000,0.008668246040053,0.506302365307367,0.203382482865723,0.009475750098955,31.206456337396705,0.386492729530648,0.128902652383918,0.009251293527284,0.257839452520930,0.289951265801615,0.005028397374796,37.421744079918021,0.363885246179212,0.095719841486886,0.008523850264567,0.675246230379380,0.143525114484464,0.007529532421189,True,False,False,0.952095798085790,-102.430417777673327,3280.299363144602921,-4.692579518488081,-18.605940548801048,3663.335530432148062,30.223105658485032,17.990337198508975,48.893576429680436,-7.557293484473636
1905,0.226742403965305,0.357346175631070,1,14.486317597976027,1,Line_1_2_a,7.325069300941382,14.012757911537630,0.438506268654677,0.050000000000000,0.008984730198040,0.657354429196577,0.281307200481240,0.005764745725715,27.311366323179872,0.369409735432108,0.178216959197898,0.009738262410000,0.204029193500226,0.211942527040172,0.007313383033136,32.069340071359044,0.367235837517751,0.190078155428051,0.008504797846861,0.505021108203882,0.125900753903956,0.007242373608704,39.529508175977682,0.413702509227675,0.155014711545364,0.008859642729241,0.327368812770284,0.228913764371837,0.007065895008843,True,True,False,0.992409744072540,168.342851243208230,2282.325519007476032,43.901744496120713,-17.172106525079215,4505.774743280284383,26.404301144868327,7.549108927177791,39.093123725511646,4.644325881555442
1906,0.394145585467919,0.560140721758823,1,37.755599298094722,1,Line_1_2_a,1.337754283845891,33.579404568722936,0.388577037761305,0.192103089687186,0.009504858709107,0.174038741236126,0.152323868594520,0.009080725036365,33.207280678285315,0.405165123365011,0.181608170683715,0.009234211903608,0.385220314004472,0.152464526698225,0.009316815557678,14.016227961952634,0.383109825011750,0.053882269054780,0.009534457873541,0.387789996579795,0.196081404336586,0.009285722776833,31.173628560349549,0.408265303377072,0.050000000000000,0.008586395588504,0.589263200952642,0.104134323656734,0.007217970963267,True,False,False,0.979689856153391,-116.955546118441717,4493.324441705036406,43.010124854219434,2.431137735654151,1729.098719756527089,24.394497524205345,12.389686219258110,47.024411972860079,-17.974447157463096
1907,0.288931318883170,0.602743672975349,1,96.401458367587708,0,Line_2_3_a,8.073066626934857,59.846916366981546,0.420701946520060,0.050000000000000,0.008595864260288,0.553086981620845,0.289112573088398,0.005789891583969,27.954502172008524,0.392561122164806,0.154778112522940,0.009286382923960,0.546947111161213,0.275468332984343,0.005056010203418,42.759363700931502,0.390130225586422,0.066697951215008,0.009757787675220,0.160332660602189,0.197029084373442,0.009931235531965,21.894742438325679,0.434959714086444,0.106091524831271,0.009454684699018,0.632170899162061,0.126251827732827,0.009097103615041,True,True,False,1.018516300885851,-37.877660270720561,2289.518296735470813,42.839886172224482,-18.271822630769680,3749.717489597288932,49.002772587074872,11.205052448758668,23.168469474594961,12.327230541068936
1908,0.472697584413443,0.585508157176773,0,48.451594849062147,2,Line_1_2_a,4.802418631532276,17.959584411539751,0.400442480960830,0.137211660286807,0.009219093362376,0.233300584499145,0.261644007670124,0.008191125290828,16.715023770305478,0.355804732070220,0.162284244761673,0.008889603534736,0.695875988595287,0.147321710438271,0.007561051465859,39.143641818638649,0.396697373626507,0.137134370571915,0.009440961860168,0.632736916536194,0.182731539447741,0.006817622729264,17.195447026111751,0.397677894423853,0.116487090712644,0.009597044896458,0.540317232142300,0.163739828241036,0.005209132421227,False,True,True,0.983743889139894,-61.777432084331153,267.267446222522778,-2.233036945310538,19.065685414384298,4957.729353684915623,48.259800988991763,-17.894136590546136,46.660444186348450,-2.064405672235651
1909,0.381260723744949,0.571976671042425,2,82.025734678518276,2,Line_2_3_a,0.126293741137000,10.862635751111018,0.425945834510163,0.095018619245877,0.009753346057885,0.253969044452354,0.130893100385041,0.007227433221685,56.719948761467158,0.399405793128008,0.148957194940431,0.009556132654425,0.318143315604183,0.111552339162911,0.007833368862147,19.004755518052988,0.427239695538581,0.150781051042150,0.008865275994941,0.151848014558834,0.292446306259489,0.008178725997833,40.125491042727226,0.438345501324660,0.149516319798709,0.008634486439384,0.409391514976537,0.185166869828689,0.009824138739362,False,False,False,1.011319563907814,103.439785774814524,1592.337622363132823,-27.216395629044278,12.062411022846469,672.424319385584113,40.956746016989769,-0.065509688884646,36.397493549926409,5.842103116829264
1910,0.408270181739061,0.495217698197359,1,26.035698439796786,2,Line_1_2_b,5.406425989238216,51.822168917029522,0.448150302510235,0.165329922475888,0.009197648887790,0.363443715915528,0.211008561668577,0.005449660983591,29.280339157595964,0.380708695754210,0.050000000000000,0.008732520046822,0.287690240341707,0.199101598515924,0.007055785480560,38.657509390131146,0.373905323138466,0.050000000000000,0.009652833094527,0.615306175690907,0.296216024903199,0.009003365748416,42.579881038845514,0.408890899625155,0.183877690222911,0.009729448409426,0.630429427167059,0.148728900832436,0.009323536439516,True,True,True,1.030005851045905,-63.693154181324893,1757.076732818361506,4.807587209969654,3.748122496360658,1680.977203428328721,31.218815214269569,8.902080147692480,32.427785626075512,8.038146254444545
1911,0.252910360232426,0.645840468938809,0,94.633830734229036,1,Line_2_3_b,7.295196206592558,44.559217488614031,0.382442591515341,0.108019103534356,0.008963522057682,0.166890758613057,0.164953354515073,0.008173782523023,25.026061714706568,0.446518823709306,0.177849351579719,0.008835725396373,0.235639868794919,0.124297832273342,0.007268352932545,42.960477420743807,0.410729972384955,0.134080774672445,0.009787154419346,0.226638402925069,0.193453033871860,0.006380044892546,23.061166750933829,0.364010116170215,0.083805041380266,0.009408322097548,0.445671969002358,0.218862455785881,0.005118546694043,True,False,True,0.975322362195785,-45.280531685847535,4327.153524299606943,-21.372811146570434,0.899271755293185,1603.968515067163707,31.945692732190025,13.289202765027156,32.661021441424523,8.538780515565016
1912,0.416390379635524,0.788286161602308,0,47.310037214554143,1,Line_1_2_b,4.277892899731099,33.441185712797690,0.412883937221718,0.164254143245402,0.009179213706322,0.526002967414964,0.268133687078053,0.006649122342363,53.785503805957731,0.444483430183038,0.193698911639749,0.009581242196235,0.223436940986609,0.160510553814471,0.007077719174787,21.484481171520144,0.361232645398567,0.158462365500003,0.009267248566798,0.296399780866865,0.216331654173855,0.008857567958435,11.735691954558860,0.424638383784582,0.196889530290735,0.009088029538723,0.618128589074604,0.214566455527756,0.008907283058582,True,True,False,1.042880379149498,-170.508546362732574,3507.160108776202833,-0.168560838756129,4.089092457290565,374.787958437329905,48.265690949607929,-8.042853812497395,49.537519401756569,17.151990791314667
1913,0.331316644822391,0.577416970026217,2,96.058877930786068,1,Line_2_3_b,6.719186335044308,30.806073452986841,0.423206131605896,0.050000000000000,0.009905674525729,0.536000478792862,0.288411070452093,0.008752622372298,27.643538585048280,0.356718109198546,0.108700017986271,0.008617787635840,0.328784579239892,0.285978253316998,0.006863525322731,36.515296164069397,0.427065831029498,0.066958197437754,0.009448470749322,0.206021042635859,0.292281597665522,0.006384407644032,22.286588429241039,0.362911459704076,0.168864072316107,0.009126835651443,0.645979578927593,0.234245501825006,0.009548949303204,True,False,True,1.023173375920371,95.935599934538274,2279.255655779408698,9.375045698483612,-5.083197367901766,354.256681836425741,31.662179469062551,-7.920662799570724,34.733403819917044,-9.050245350042037
1914,0.238718216991752,0.795060381539814,0,52.636723188069048,2,Line_2_3_b,4.368550414399516,29.288055422465295,0.432289858087097,0.061810564970392,0.008571854935106,0.610369356382859,0.123182173707851,0.009831044930307,14.750644313192554,0.444264484260824,0.159021259903768,0.009307155647771,0.254987108889753,0.109249493015270,0.007261467403193,43.714112056449913,0.385953810047572,0.188545285442630,0.009032971692645,0.502365686884589,0.151004939931318,0.009024892506104,29.851229716791281,0.448632625285343,0.152114433340808,0.008684114713618,0.635667777008248,0.231791128787865,0.009405774888878,True,False,False,0.994795431590413,-128.090080652786810,3238.271822013661676,29.117075618847601,4.417407419054417,3612.725979826160710,22.805824019864975,-18.945994565636088,23.405534114015929,2.671471014591496
1915,0.449434675602564,0.645754810578885,2,61.953511060744027,0,Line_2_3_a,5.936412235194195,27.887377925904527,0.379339732658270,0.104159245950852,0.008804192190245,0.538656152262680,0.196632578782839,0.006096609635990,34.882032849298376,0.352851879058616,0.162757709954977,0.009153058618736,0.479750418459083,0.121356109781224,0.007010468623590,43.922544759213437,0.411401283821202,0.106787518747889,0.009801079851318,0.266731514783252,0.218969391022943,0.005296633283162,58.791060458632366,0.426578247872696,0.050000000000000,0.009938300835329,0.280780223797383,0.146260566682842,0.007848816716236,True,True,False,0.992688664876104,-116.886012537588641,1463.522549834702886,35.894626607861895,-16.202753392289452,3229.611467480332976,35.804454497459801,9.042975284758707,29.545800311166406,4.020602394804392
1916,0.234702641929076,0.319199036248965,3,15.276120057044052,1,Line_1_2_a,8.316095619642276,18.151682615224985,0.350497164416275,0.065108331268965,0.009256191162418,0.378164374120187,0.138574178810609,0.005820927749364,45.480189537092407,0.405218661263831,0.125589244418377,0.009458917188115,0.390180674711204,0.165738110542264,0.005704390667691,21.555719838300469,0.445360040029367,0.050000000000000,0.008816122761364,0.197169826056030,0.198606646006550,0.005738751752657,43.670287422318957,0.395583516813210,0.179166804944678,0.009314558373209,0.658597996350921,0.237640358165249,0.007002176925588,True,False,False,1.002012540462511,-15.340883300354308,3597.737260451309339,-24.273879602560047,6.675718489399586,3026.825204062069133,25.968691662167863,7.119268761699821,25.788815556049578,-0.804756086441518
1917,0.350993792741264,0.700967856863968,3,6.897174493627178,0,Line_2_3_b,2.379259000570968,27.716371862348609,0.356442913962935,0.050557729031265,0.009193438732245,0.268083872193653,0.134616786813347,0.009776249965185,12.187261415983157,0.427051310051661,0.050000000000000,0.008744000843030,0.313060958232234,0.186156859888885,0.007872691177791,14.685626510013940,0.408301798387060,0.179419015999265,0.009670645550007,0.404358723143031,0.279941811234150,0.008883640125640,50.425921320197183,0.385363074805861,0.186005852705065,0.009824524494958,0.475239039274184,0.123475218285045,0.008529436836315,True,False,True,0.999696249660670,-19.333857830455599,2301.824660230440713,35.031736318651014,-17.312905766359549,3757.654904433204138,38.699372342943803,-18.384549063885078,30.607659551653313,7.426093944886389
1918,0.322061913306680,0.481757977389511,1,99.087637761763389,0,Line_1_2_a,4.898128126319240,18.410425615750562,0.446895487915210,0.076508771058970,0.009065470332626,0.686473244104618,0.138967299328063,0.007436212138269,17.616978586778828,0.398151721477879,0.148579442528892,0.008662485315663,0.194698133184037,0.278001000082936,0.009668707828575,56.714697506682576,0.362186257886956,0.142587121692992,0.009374785978968,0.360459209100958,0.118089826596430,0.009804356246967,39.942104897714245,0.429768658571056,0.182521439506817,0.008977401571790,0.169288462445476,0.204042631504549,0.006103165879667,True,False,True,0.959083488602014,-117.060013594993023,3157.734401950449410,-41.514303693015137,-15.037401894244912,4055.265712838864602,27.442492274480809,-2.933166263468134,25.986962945449207,4.578740823447561
1919,0.334644712836734,0.725173564665320,2,30.746997363342359,2,Line_1_2_a,5.496955067276686,44.932531263506192,0.412596706646641,0.099231130331920,0.008948462357504,0.221276186457995,0.284638039323274,0.006781955748209,13.110987700220941,0.407639629435632,0.081409619075597,0.008874457652958,0.174658852653606,0.161539030897243,0.009591483242541,48.268025474319998,0.437616578266310,0.178025867719292,0.009303549832066,0.209676046864202,0.180855586008496,0.009340785817472,22.307297442017564,0.406832334847239,0.152160810929399,0.008863919680765,0.269884838869615,0.130300388213453,0.007758369031824,False,True,False,0.998394680633752,136.572918430007149,4643.647000213182764,-1.712860033844954,-9.568766722002424,4041.287162469925534,49.473168438474495,19.709054403663963,43.764270799865557,-0.805445511856306
1920,0.308379658724727,0.618971337560026,2,33.598737023996541,0,Line_1_2_a,1.337131094172614,41.527852961139963,0.405970947011723,0.068766513567175,0.009883343704710,0.419645278751758,0.109286932847212,0.008133945704986,54.801107133482162,0.369692635820791,0.090121064540952,0.008646119954453,0.677966845129700,0.287253764141940,0.005130747574112,45.297867384240085,0.398910029479011,0.131116544972827,0.009476903016413,0.205175563404301,0.185317747581694,0.008931741913355,12.700197169120855,0.366287355190909,0.062544581523501,0.009502023459324,0.661480203208156,0.271003493771003,0.006787664787091,False,False,False,0.964167033222052,110.978197165675837,2407.759271031892695,-16.116998150632924,10.949806272258996,3552.035272958812584,28.212042232850049,11.665500719688907,38.094777782103527,-17.629362369797043
1921,0.213048838482211,0.704319089374716,0,36.980907121863453,1,Line_2_3_a,0.325145140764642,10.451580469761870,0.364467997221321,0.174127934015872,0.008869316899891,0.189228345610933,0.263245845714389,0.005580749538972,52.813107220992762,0.443499827424519,0.104106422494445,0.009255910760901,0.485275112659511,0.121450665685234,0.006972685451443,16.332412804404807,0.417777178909307,0.050000000000000,0.008702993537537,0.449689861380299,0.222239275739596,0.006741383776678,40.381525784355901,0.421957302698465,0.148847895254103,0.008530869802168,0.562920928999250,0.173733618759266,0.009499775723824,True,False,True,0.974219937783224,-117.511800923952322,1043.712895674506854,-5.746863371501668,-8.051282528261762,3068.706969036658393,40.783287576199427,-3.452231234006703,35.833671562036990,11.645590393082212
1922,0.239648278950446,0.782876043655922,3,51.657344627697753,0,Line_2_3_a,4.552637463415817,22.502273184349296,0.351010319467946,0.138279905289233,0.009606153319455,0.199263098070494,0.285862124934882,0.007744529562848,35.209778724138133,0.404159347100156,0.131889326623193,0.009059372882960,0.350938229033011,0.263472625500501,0.007603956807058,47.882166729133857,0.399572868539395,0.064773566650221,0.008825056693495,0.489805542029536,0.140745950067513,0.009133667016681,52.045632717115957,0.409027447253266,0.183916565541072,0.009904032997308,0.579979788753488,0.171046671870868,0.007109099033715,False,True,False,1.010878978422444,171.660116529520451,3552.307394964658215,20.528644589735137,-8.084174605092546,4904.156225249535964,45.742481483773830,14.956169816613423,20.904100329642969,-11.684248411218480
1923,0.354776577335151,0.620559498713723,0,14.022790702026921,1,Line_2_3_b,4.829670739304768,43.891556870057599,0.420689116144141,0.169640956373250,0.009898185938323,0.428705724976673,0.112256079049455,0.009331406412870,33.596945555364350,0.414639026600836,0.176064610510351,0.009356790252044,0.282689410914543,0.125460581419504,0.006209975519679,19.389802504570568,0.386724531509651,0.195023773637361,0.009140209734345,0.381758192816696,0.139415796038749,0.005053748774322,59.424977252110949,0.391898113110144,0.091552064745446,0.008864234920210,0.568368652641526,0.221870261386371,0.008336833315799,True,False,False,0.961510728949791,5.204324028245168,3422.166630757686107,10.120098979486457,-4.534844084777934,3455.324140603224805,40.517546185718707,-10.313599249968366,24.425995333850825,-3.480874221604605
1924,0.370758318262522,0.674441469160068,1,49.896755202443430,1,Line_1_2_a,8.143582267783684,14.154798457401848,0.437380929579517,0.098487358510551,0.009569749236067,0.498056235764996,0.208364409822952,0.009307671519563,26.712039830637909,0.405527828941114,0.089998623139845,0.009550608590594,0.450238384880659,0.170856509981210,0.006264724841380,39.318198253697510,0.414129831456401,0.122119350385656,0.008714822439978,0.378261356492850,0.273767995988015,0.008933960383300,49.800972427554363,0.424157226585919,0.050000000000000,0.009458195500337,0.675527104211602,0.117040693928090,0.006880670648705,True,True,True,1.029191372711340,156.243374509950399,1729.812387653729274,-9.194053193543084,-13.444846468101996,3570.191206065258939,30.155832386654289,-13.009465736595224,24.253885976698456,-9.907409110875331
1925,0.495341168934032,0.758511436048345,1,60.887582137106953,0,Line_1_2_a,5.279369794587799,24.363829953851376,0.421410305623588,0.169129037458460,0.009433174542906,0.241009162136306,0.267620551796635,0.006309881497112,25.179585400924694,0.375524931989120,0.056984037165497,0.008979877417352,0.524326049642073,0.138107717468265,0.007297111508570,45.007846204821689,0.376132455570324,0.134509580282606,0.009650047654156,0.441643652150747,0.140989930018901,0.005462331531214,47.137206861658335,0.417868041901368,0.053069571271144,0.008871365205936,0.596860925649502,0.117952042248343,0.009383180878684,False,False,False,1.010995585795995,21.941257689145399,1922.218372265397647,-12.639745812642786,9.898840105999057,4300.959452291199341,42.082001818711682,1.529297949222020,46.501523718874481,-15.493844009078050
1926,0.223915173425570,0.483064897638584,2,98.534520198201676,2,Line_2_3_a,7.294375469262055,21.014052136280483,0.409351977827359,0.109463674658564,0.009560623756981,0.633109729409196,0.235479012744710,0.006510246597283,36.523184193662530,0.372630415368031,0.113821653468645,0.009226761956474,0.425277392952673,0.155617400076337,0.009384489509667,40.612381897454199,0.412157963960978,0.163906662953991,0.009684549768896,0.410901662365199,0.299510932550477,0.006597215245497,47.828515915662358,0.433846043825162,0.151794351167191,0.009569914515872,0.359621757218891,0.289603659567729,0.009481397595833,False,False,True,0.950756575467508,64.411881633284594,814.777361820496367,-3.659243863274483,2.067894236990800,1817.079834504882911,30.114913528732799,9.478791339258631,47.708591523967193,-5.602142873669212
1927,0.241353792764143,0.248441857040517,0,98.402941196717308,0,Line_1_2_a,1.460623229222877,19.131989570057449,0.350466895841072,0.174352506200966,0.008926614923618,0.697542304646253,0.146938137782023,0.007643212372260,14.906837295256588,0.385598015488621,0.050000000000000,0.008990412772898,0.662154700532797,0.293666085270707,0.006730728051227,34.014279151617799,0.363632156287222,0.132016727446994,0.008561817186796,0.563952183664109,0.224277718201966,0.006117477036833,21.274470864837607,0.428493705929342,0.099421351666205,0.009201601611192,0.281452091993290,0.253515589691884,0.008188681035865,True,False,False,1.042622301292081,56.771149334288815,866.568495736688988,-32.455180519334924,6.735757268454137,2478.397661979674922,29.428933432667215,-15.517422063427976,37.116821402351285,12.467608925341048
1928,0.451215113289565,0.692120452929149,1,52.546192358864921,2,Line_1_2_a,1.449840313958142,32.342625348488184,0.436225408899862,0.116787271714009,0.009896728027295,0.440731158041745,0.189947040698645,0.005723057610812,45.833354167440099,0.398477791186864,0.050000000000000,0.009639525127912,0.543514936846070,0.177080201500865,0.006070169293688,40.030561369746302,0.442508813863189,0.139212188015055,0.009481789316770,0.329793074243987,0.294254778066966,0.006694912526427,54.687156616701088,0.431669261879088,0.168091482667716,0.009098988495944,0.555890314059277,0.265320987746866,0.007932554267760,True,False,True,1.021284521821742,-120.453353131159403,3105.318351564689692,-18.212746393738577,-5.760152444291901,285.252872797259670,48.126902920395267,-8.951806831449369,33.444250124811319,-11.816090200365906
1929,0.294613073829979,0.681156425311941,3,47.489762929247512,2,Line_2_3_b,4.699671626144846,15.006041525065536,0.381209600617865,0.071597149240425,0.009541958222829,0.173708196518300,0.126338481039212,0.006454811061722,38.799254744890483,0.374414890298294,0.067465997078703,0.009827438542767,0.250300218921656,0.173922102458804,0.007485495156849,33.780127467891049,0.390840883828825,0.050000000000000,0.008955666677880,0.397330305556457,0.226875766875803,0.006098354056587,26.699596344949025,0.373294059222408,0.115128938201291,0.009006636517143,0.642512766584598,0.230623039044995,0.008591320351696,True,True,True,1.036900539019090,-45.953086848382299,2856.457399759901818,0.930598631407733,-10.794902431602145,1136.504202447998296,41.605486670090585,-18.035623207772481,48.436854724968455,1.823609891627139
1930,0.292923164107389,0.495834759790094,0,17.046067439981428,2,Line_1_2_a,6.627681964720155,47.849503081178085,0.411804260001116,0.083990909908232,0.009513250289028,0.594878405739175,0.176893259633215,0.006516247119454,47.982826942141237,0.392097719673907,0.121342785476491,0.009916793860234,0.397747442610538,0.147728172106685,0.005051692314785,44.685994066823035,0.411105817742748,0.079381426763638,0.009052739382990,0.369035041984221,0.252760806333539,0.009501537915966,57.116320338055765,0.383179579025505,0.095441381756274,0.009308164707620,0.595096752938173,0.261981451138304,0.006113589972779,True,False,False,0.955365175477714,158.131841020822719,2021.960225538486384,-43.847658749744753,-14.154122742212335,4335.662437236148435,22.638262733149976,1.627872994403980,35.114537565365822,0.564664097364957
1931,0.303809659235292,0.328223388787668,0,57.986400878855591,2,Line_2_3_a,6.702109510535249,18.660233618253240,0.365810794492474,0.099674455050398,0.009389263721275,0.202393793332164,0.139104787154587,0.008479907660941,55.989174212581965,0.357360067019170,0.161147197188921,0.009102507207071,0.192367021138284,0.296164821045948,0.009692729284677,39.360540441491992,0.370921343882235,0.050000000000000,0.009608308586226,0.420095234392293,0.176717801997307,0.006815190131171,35.873435725069058,0.432963078383307,0.179022147321150,0.009056563487003,0.155342455917509,0.274875730088424,0.005985283668950,False,False,True,0.982444606981936,-174.943044118295688,4392.706684021295587,19.375454960353647,-12.169164131511998,4356.707073433513870,30.671880653967857,0.679516204771737,47.931589886706767,9.449163427662668
1932,0.456506235114846,0.696739138778204,0,68.480014947252215,0,Line_1_2_b,0.179727519181429,10.090139623575928,0.415134159381942,0.121345441689581,0.009741298175158,0.293765437188998,0.253173149466649,0.009896576552774,29.313849102142377,0.378595637412878,0.050000000000000,0.008888909944458,0.597854976364450,0.124714486876780,0.005874966274885,43.685239875102681,0.402377297676123,0.138153972088693,0.009575378277444,0.356695623826635,0.244505441130859,0.009748939454313,51.735000078256725,0.392962843344088,0.050000000000000,0.008996541222293,0.320990672747235,0.196090287570703,0.007203358405372,False,True,False,0.958687355443758,-32.946639195986592,3380.583377537168872,-22.438078649224693,2.180260366626253,1619.255514279896715,32.546613229331250,-15.459107667914584,40.974963999014271,-4.970845384155961
1933,0.227523053092633,0.506544320326075,0,4.574949936365835,0,Line_1_2_a,4.015275259522836,26.561505823957244,0.425600130838852,0.089222552292676,0.009297810075909,0.601671476724646,0.218226372551729,0.008610704359465,51.976947371788363,0.384293694513286,0.050409694690682,0.008818404606444,0.219312186598392,0.214949905268820,0.009076451120628,57.768290171891003,0.390184602944069,0.050000000000000,0.009764485594421,0.530892432024144,0.147803224305338,0.006720967384500,36.519737214515672,0.387761209606868,0.137636614773103,0.008654771592535,0.324651148704615,0.198220671760403,0.006343364047245,False,True,False,1.038885339951763,-54.453846785296527,3875.858805536220189,36.130837479781150,-11.934722051389720,744.009041911119652,43.317796801183846,-17.904217164698942,20.473639137604792,-1.739823307248297
1934,0.334819047297839,0.664359564323272,2,25.941710340524359,0,Line_1_2_a,3.025338781542552,59.840087957805402,0.413850089210865,0.050000000000000,0.008859402456101,0.292113798903661,0.172054153845560,0.007281125059683,44.787047560745805,0.409991242698519,0.053123623852519,0.009062597212880,0.679910387245504,0.249189272068712,0.006631190978801,40.924059606660833,0.351084034278733,0.164241326620346,0.008953610405541,0.290651545303956,0.165912596576390,0.007710254051296,17.174917680326253,0.387184016682919,0.140295978134278,0.008709963004118,0.523211076113907,0.158627324034002,0.009209320415661,False,False,True,1.048996207362020,27.369707222163729,3225.894004983696504,-34.835419656074208,1.276650945443627,2330.213641925619868,38.124335118470270,-11.780686290074756,22.018120904837502,-4.962107683231750
1935,0.349107528125820,0.755473662783665,2,53.275960485892966,0,Line_2_3_a,0.579057893086795,29.404172275440583,0.408272037218792,0.088799201805228,0.009739470084970,0.574893789256171,0.174193651295344,0.008265757756187,22.911132061352021,0.427438530640114,0.193596322709444,0.009294847233597,0.266550440207122,0.226113297887160,0.005744756938616,25.474726729013881,0.408886662439581,0.098074349617896,0.009118896135932,0.240356882612904,0.166343636407098,0.006424543701878,27.553873896821479,0.394176220564251,0.146544251198848,0.008940718056318,0.327014848832082,0.262077969747666,0.007642887220194,True,True,False,1.006346286844936,57.373672880602072,2751.279257227768994,-4.254642269261844,4.879050722398208,459.684298759583783,36.155421378590944,9.012881736869767,43.640626126142656,13.099784046013696
1936,0.340318548777229,0.572162057581828,1,91.370811134063302,0,Line_1_2_a,5.628751685822712,47.649045225638964,0.389279061905233,0.058361481977305,0.009215474613481,0.349957355023398,0.279589785456471,0.008129381369954,44.425396262440970,0.368746719095727,0.072449653042843,0.008825989873849,0.594254742953435,0.279273320966099,0.008696364162823,56.895629963407018,0.373652654525232,0.175682561306021,0.009065937838110,0.215644862036287,0.163622129018604,0.009447334503370,56.887584979698502,0.375865792468379,0.167168217582844,0.009610556382604,0.304512256172961,0.209997446912887,0.006951717923411,False,False,True,0.999314430727490,115.903484691897674,4175.228535605752768,1.153591377708437,6.744050901005515,2376.060939453462197,46.142585308656457,10.638860486173868,38.479462837658403,5.305462856645356
1937,0.216946849172040,0.320155055796264,0,20.712255140807645,2,Line_1_2_a,7.629715040644674,58.838304077546574,0.364733009436470,0.070460994235014,0.009496716865501,0.307627095143265,0.279843596652252,0.005826798299845,13.110363494654594,0.419705440078449,0.050000000000000,0.009920215627777,0.237780531203175,0.269203511581085,0.007276641473042,51.289015675599366,0.441633584097131,0.085818127167945,0.008761731301930,0.594683656963919,0.171963866933490,0.007033134772425,46.546835803938890,0.364475195947872,0.056244449052991,0.009415374836084,0.167256498893188,0.160311089194599,0.008964604699188,False,True,False,0.957465372645492,0.576973462453310,1027.583429929209160,-44.966449867915237,9.602191795863430,3688.267577245505436,47.508506758308826,-0.310823431415031,32.185024287963017,10.203575392722076
